Date,Breakout Type,Entry Time,Underlying Entry Price,OR High,OR Low,OR Width,Gap %,Inside Day,Outside Day,Relation PDH/PDL,Days To Expiry,Day Of Week,Max Continuation,Max Adverse,Sustained,Failed,ATR,ADX,RSI,VWAP Dist,ATM MFE %,ATM MAE %,ATM Peak Time,ATM Time To Peak Min,ATM Decay %,ATM Gamma Eff,ATM Expansion Quality Score,ATM Peak Exhaustion Score,ATM Expected Opportunity Score,ATM Time To 50%,ATM Time Above 50%,ATM Exit Hybrid Return %,ATM Exit Hybrid Capture Eff,ATM Exit Hybrid Retention Ratio,ATM Exit Hybrid Lost Profit,Volatility Regime,Trend Regime,Auction Archetype,Failure Reason
2026-03-13,bearish,2026-03-13 09:47:00 +0530,23405.35,23487.9,23415.25,72.65000000000146,0.0,false,false,inside,4,Friday,293.34999999999854,9.55000000000291,true,false,,,,,18.65,-8.41,2026-03-13 14:00:00 +0530,253,17.57,0.064,37,100,3,,0,-5.03,-0.2699,0.0,55.05,normal,mean_reverting,open_test_drive,none
2026-03-16,bullish,2026-03-16 09:38:00 +0530,23261.15,23248.05,23098.0,150.04999999999927,0.0,false,false,inside,4,Monday,240.84999999999854,305.90000000000146,true,false,,,,,14.41,-34.7,2026-03-16 13:04:00 +0530,206,42.93,0.06,25,100,0,,0,-3.77,-0.2613,0.0,34.75,normal,trending,open_test_drive,none
2026-03-16,bearish,2026-03-16 12:51:00 +0530,23095.65,23248.05,23098.0,150.04999999999927,0.0,false,false,inside,4,Monday,9.30000000000291,406.34999999999854,false,true,,,,,15.26,-19.65,2026-03-16 14:53:00 +0530,122,30.29,1.641,30,100,0,,0,-5.33,-0.3495,0.0,34.75,normal,trending,open_test_drive,vwap_reclaimed
2026-03-17,bullish,2026-03-17 09:59:00 +0530,23495.75,23493.2,23346.6,146.60000000000218,0.0,false,false,inside,4,Tuesday,161.04999999999927,140.04999999999927,true,false,,,,,31.85,-99.59,2026-03-17 10:12:00 +0530,13,99.69,0.198,37,100,0,,0,-12.83,-0.403,0.0,32.55,normal,mean_reverting,open_auction,none
2026-03-18,bullish,2026-03-18 09:51:00 +0530,23749.45,23738.9,23618.45,120.45000000000073,0.0,false,false,inside,4,Wednesday,112.79999999999927,108.75,true,false,,,,,16.09,-11.57,2026-03-18 11:44:00 +0530,113,23.83,0.143,36,100,0,,0,0.74,0.046,0.046,33.15,normal,mean_reverting,open_test_drive,none
2026-03-19,bearish,2026-03-19 13:29:00 +0530,23175.85,23378.7,23180.95,197.75,0.0,false,false,inside,4,Thursday,245.5,42.0,true,false,,,,,11.3,-14.31,2026-03-19 15:01:00 +0530,92,19.87,0.046,36,100,0,,0,-7.18,-0.6355,0.0,48.9,normal,mean_reverting,open_test_drive,none
2026-03-20,bullish,2026-03-20 09:33:00 +0530,23312.6,23303.85,23109.9,193.9499999999971,0.0,false,false,inside,4,Friday,32.55000000000291,245.0,false,true,,,,,9.73,-18.56,2026-03-20 14:50:00 +0530,317,25.78,0.299,16,100,0,,0,-3.05,-0.3135,0.0,32.05,normal,mean_reverting,opening_drive,vwap_reclaimed
2026-03-20,bearish,2026-03-20 14:44:00 +0530,23107.1,23303.85,23109.9,193.9499999999971,0.0,false,false,inside,4,Friday,39.5,70.35000000000218,false,true,,,,,12.72,-18.68,2026-03-20 15:01:00 +0530,17,27.86,0.322,19,100,0,,0,-1.39,-0.1096,0.0,35.95,normal,mean_reverting,opening_drive,premium_divergence
2026-03-23,bearish,2026-03-23 09:55:00 +0530,22628.55,22851.7,22634.55,217.15000000000146,0.0,false,false,inside,4,Monday,157.29999999999927,32.60000000000218,true,false,,,,,17.63,-17.54,2026-03-23 10:17:00 +0530,22,29.9,0.112,36,100,0,,0,6.79,0.3851,0.3851,23.95,normal,mean_reverting,open_test_drive,none
2026-03-24,bearish,2026-03-24 09:43:00 +0530,22747.55,22899.6,22762.8,136.79999999999927,0.0,false,false,inside,4,Tuesday,123.34999999999854,309.75,true,false,,,,,8.08,-99.91,2026-03-24 12:22:00 +0530,159,99.92,0.065,21,100,0,,0,-12.64,-1.5645,0.0,23.85,normal,trending,open_test_drive,none
2026-03-24,bullish,2026-03-24 12:26:00 +0530,22912.6,22899.6,22762.8,136.79999999999927,0.0,false,false,inside,4,Tuesday,144.70000000000073,90.25,true,false,,,,,14.76,-99.95,2026-03-24 12:28:00 +0530,2,99.96,0.102,51,100,0,,0,-29.57,-2.0033,0.0,46.1,normal,trending,open_test_drive,none
2026-03-25,bullish,2026-03-25 09:35:00 +0530,23234.85,23220.8,23063.2,157.59999999999854,0.0,false,false,inside,4,Wednesday,230.5,32.29999999999927,true,false,,,,,2.08,-21.43,2026-03-25 11:09:00 +0530,94,23.03,0.009,34,100,0,,0,-9.83,-4.7176,0.0,37.45,normal,mean_reverting,opening_drive,none
2026-03-27,bearish,2026-03-27 09:35:00 +0530,23018.1,23186.1,23025.5,160.59999999999854,0.0,false,false,inside,4,Friday,213.54999999999927,37.650000000001455,true,false,,,,,8.33,-20.65,2026-03-27 09:40:00 +0530,5,26.75,0.039,42,100,0,,0,5.97,0.7164,0.7164,5.8,normal,mean_reverting,open_test_drive,none
2026-03-30,bullish,2026-03-30 09:32:00 +0530,22617.75,22618.05,22470.15,147.89999999999782,0.0,false,false,inside,4,Monday,96.34999999999854,333.90000000000146,true,false,,,,,47.61,-99.95,2026-03-30 09:42:00 +0530,10,99.97,0.494,54,100,0,,0,31.31,0.6576,0.6576,16.4,normal,trending,open_test_drive,none
2026-03-30,bearish,2026-03-30 13:27:00 +0530,22460.05,22618.05,22470.15,147.89999999999782,0.0,false,false,inside,4,Monday,176.20000000000073,42.04999999999927,true,false,,,,,9.77,-97.92,2026-03-30 13:28:00 +0530,1,98.1,0.055,51,100,0,,0,-41.41,-4.24,0.0,39.3,normal,trending,open_test_drive,none
2026-04-01,bullish,2026-04-01 10:04:00 +0530,22933.25,22930.4,22809.0,121.40000000000146,0.0,false,false,inside,4,Wednesday,8.049999999999272,314.65000000000146,false,true,,,,,16.19,-3.68,2026-04-01 13:41:00 +0530,217,16.43,2.011,41,100,7,,0,0.72,0.0443,0.0443,47.45,normal,mean_reverting,open_rejection_reverse,vwap_reclaimed
2026-04-01,bearish,2026-04-01 12:01:00 +0530,22798.35,22930.4,22809.0,121.40000000000146,0.0,false,false,inside,4,Wednesday,179.75,99.60000000000218,true,false,,,,,12.56,-10.54,2026-04-01 13:44:00 +0530,103,17.61,0.07,38,100,0,,0,1.53,0.1215,0.1215,31.45,normal,mean_reverting,open_rejection_reverse,none
2026-04-02,bearish,2026-04-02 10:00:00 +0530,22206.8,22394.65,22209.15,185.5,0.0,false,false,inside,4,Thursday,24.25,575.5,false,true,,,,,0.33,-17.87,2026-04-02 10:01:00 +0530,1,18.14,0.014,18,100,0,,0,-4.77,-14.5238,0.0,16.3,normal,mean_reverting,open_test_drive,vwap_reclaimed
2026-04-02,bullish,2026-04-02 13:02:00 +0530,22402.8,22394.65,22209.15,185.5,0.0,false,false,inside,4,Thursday,379.5,71.89999999999782,true,false,,,,,9.76,-20.34,2026-04-02 13:35:00 +0530,33,27.43,0.026,33,100,0,,0,-4.5,-0.461,0.0,43.1,normal,mean_reverting,open_test_drive,none
2026-04-06,bearish,2026-04-06 09:50:00 +0530,22591.1,22798.25,22591.7,206.54999999999927,0.0,false,false,inside,4,Monday,48.14999999999782,407.25,false,true,,,,,1.56,-29.07,2026-04-06 10:11:00 +0530,21,30.16,0.032,11,100,0,,0,-11.36,-7.2958,0.0,29.45,normal,trending,opening_drive,vwap_reclaimed
2026-04-06,bullish,2026-04-06 13:00:00 +0530,22804.1,22798.25,22591.7,206.54999999999927,0.0,false,false,inside,4,Monday,194.25,45.64999999999782,true,false,,,,,11.28,-17.68,2026-04-06 13:25:00 +0530,25,26.02,0.058,35,100,0,,0,0.42,0.037,0.037,22.15,normal,trending,opening_drive,none
2026-04-07,bullish,2026-04-07 09:31:00 +0530,22900.05,22893.4,22719.3,174.10000000000218,0.0,false,false,inside,4,Tuesday,253.79999999999927,107.04999999999927,true,false,,,,,26.25,-99.95,2026-04-07 09:37:00 +0530,6,99.96,0.103,47,100,0,,0,-6.67,-0.254,0.0,31.6,normal,trending,open_rejection_reverse,none
2026-04-08,bullish,2026-04-08 09:47:00 +0530,23943.1,23938.85,23828.5,110.34999999999854,0.0,false,false,inside,4,Wednesday,82.05000000000291,74.0,true,false,,,,,8.52,-13.61,2026-04-08 10:15:00 +0530,28,20.39,0.104,38,100,0,,0,-5.11,-0.5995,0.0,31.35,normal,trending,open_test_drive,none
2026-04-09,bearish,2026-04-09 09:51:00 +0530,23809.55,23990.75,23815.15,175.59999999999854,0.0,false,false,inside,4,Thursday,126.75,97.75,true,false,,,,,13.94,-20.35,2026-04-09 10:00:00 +0530,9,30.09,0.11,41,100,0,,0,-3.79,-0.2718,0.0,35.8,normal,trending,open_test_drive,none
2026-04-10,bullish,2026-04-10 09:48:00 +0530,23982.25,23978.7,23856.35,122.35000000000218,0.0,false,false,inside,4,Friday,91.79999999999927,65.95000000000073,true,false,,,,,4.03,-35.38,2026-04-10 11:29:00 +0530,101,37.88,0.044,27,100,0,,0,-10.75,-2.6691,0.0,24.95,normal,mean_reverting,open_test_drive,none
2026-04-13,bullish,2026-04-13 10:22:00 +0530,23709.3,23699.7,23555.6,144.10000000000218,0.0,false,false,inside,4,Monday,198.10000000000218,13.0,true,false,,,,,6.31,-99.94,2026-04-13 10:41:00 +0530,19,99.94,0.032,22,100,0,,0,-28.89,-4.5755,0.0,29.55,normal,trending,open_test_drive,none
2026-04-15,bearish,2026-04-15 09:39:00 +0530,24147.7,24280.9,24162.7,118.20000000000073,0.0,false,false,inside,4,Wednesday,1.9000000000014552,125.45000000000073,false,true,,,,,5.54,-13.27,2026-04-15 09:41:00 +0530,2,17.82,2.918,58,100,0,,0,-2.62,-0.4724,0.0,18.7,normal,mean_reverting,failed_auction,vwap_reclaimed
2026-04-16,bearish,2026-04-16 09:39:00 +0530,24314.05,24400.95,24333.95,67.0,0.0,false,false,inside,4,Thursday,211.25,23.0,true,false,,,,,21.85,-8.79,2026-04-16 12:18:00 +0530,159,25.14,0.103,34,100,3,,0,6.72,0.3077,0.3077,27.9,normal,mean_reverting,open_auction,none
2026-04-17,bullish,2026-04-17 10:04:00 +0530,24240.35,24235.6,24096.05,139.54999999999927,0.0,false,false,inside,4,Friday,131.5500000000029,2.599999999998545,true,false,,,,,10.44,-17.11,2026-04-17 11:59:00 +0530,115,24.95,0.079,34,100,0,,0,-5.98,-0.5734,0.0,28.4,normal,mean_reverting,open_rejection_reverse,none
2026-04-20,bullish,2026-04-20 10:31:00 +0530,24426.9,24420.2,24241.25,178.95000000000073,0.0,false,false,inside,4,Monday,53.75,108.90000000000146,true,false,,,,,19.79,-18.17,2026-04-20 10:50:00 +0530,19,31.69,0.368,40,100,0,,0,0.4,0.02,0.02,24.45,normal,trending,open_test_drive,none
2026-04-21,bullish,2026-04-21 09:46:00 +0530,24502.05,24486.0,24354.9,131.09999999999854,0.0,false,false,inside,4,Tuesday,99.65000000000146,17.049999999999272,true,false,,,,,7.59,-99.93,2026-04-21 10:08:00 +0530,22,99.93,0.076,23,100,0,,0,0.07,0.0095,0.0095,5.2,normal,mean_reverting,trend_from_open,none
2026-04-22,bearish,2026-04-22 09:42:00 +0530,24430.55,24515.95,24434.4,81.54999999999927,0.0,false,false,inside,4,Wednesday,77.64999999999782,27.700000000000728,true,false,,,,,15.35,-14.6,2026-04-22 10:46:00 +0530,64,25.97,0.198,36,100,0,,0,5.36,0.3492,0.3492,23.2,normal,trending,open_test_drive,none
2026-04-23,bullish,2026-04-23 09:44:00 +0530,24245.6,24242.5,24134.8,107.70000000000073,0.0,false,false,inside,4,Thursday,64.60000000000218,95.79999999999927,true,false,,,,,14.04,-14.34,2026-04-23 09:51:00 +0530,7,24.88,0.217,47,100,0,,0,-3.82,-0.2722,0.0,33.65,normal,trending,open_test_drive,none
2026-04-24,bearish,2026-04-24 09:31:00 +0530,24053.8,24206.0,24056.6,149.40000000000146,0.0,false,false,inside,4,Friday,240.14999999999782,7.799999999999272,true,false,,,,,14.98,-15.67,2026-04-24 10:00:00 +0530,29,26.66,0.062,36,100,0,,0,-2.91,-0.194,0.0,29.85,normal,trending,open_test_drive,none
2026-04-27,bullish,2026-04-27 09:47:00 +0530,24069.05,24067.5,23936.2,131.29999999999927,0.0,false,false,inside,4,Monday,61.650000000001455,94.64999999999782,true,false,,,,,33.64,-24.25,2026-04-27 10:13:00 +0530,26,43.32,0.546,38,100,17,,0,8.69,0.2583,0.2583,26.7,normal,mean_reverting,open_auction,none
2026-04-28,bullish,2026-04-28 09:46:00 +0530,24138.5,24133.65,23999.25,134.40000000000146,0.0,false,false,inside,4,Tuesday,43.29999999999927,181.45000000000073,false,true,,,,,33.65,-99.9,2026-04-28 09:49:00 +0530,3,99.93,0.777,39,100,0,,0,-17.21,-0.5114,0.0,26.6,normal,trending,open_test_drive,vwap_reclaimed
2026-04-28,bearish,2026-04-28 12:32:00 +0530,24000.35,24133.65,23999.25,134.40000000000146,0.0,false,false,inside,4,Tuesday,43.29999999999927,48.650000000001455,false,true,,,,,47.43,-99.88,2026-04-28 13:36:00 +0530,64,99.92,1.095,18,100,0,,0,-28.97,-0.6108,0.0,32.7,normal,trending,open_test_drive,vwap_reclaimed
2026-04-29,bullish,2026-04-29 09:44:00 +0530,24127.55,24123.55,24059.95,63.599999999998545,0.0,false,false,inside,4,Wednesday,207.15000000000146,1.75,true,false,,,,,25.13,-5.28,2026-04-29 10:23:00 +0530,39,24.3,0.121,38,100,13,,0,-2.54,-0.1009,0.0,53.45,normal,mean_reverting,open_test_drive,none
2026-04-30,bearish,2026-04-30 09:31:00 +0530,23872.05,24019.15,23872.75,146.40000000000146,0.0,false,false,inside,4,Thursday,75.20000000000073,215.40000000000146,true,false,,,,,13.47,-26.37,2026-04-30 10:27:00 +0530,56,35.11,0.179,31,100,0,,0,-5.89,-0.4371,0.0,37.15,normal,mean_reverting,opening_drive,none
2026-04-30,bullish,2026-04-30 13:44:00 +0530,24017.8,24019.15,23872.75,146.40000000000146,0.0,false,false,inside,4,Thursday,69.65000000000146,54.849999999998545,true,false,,,,,23.9,-7.64,2026-04-30 15:09:00 +0530,85,15.85,0.343,43,100,11,,0,2.77,0.1161,0.1161,38.45,normal,mean_reverting,opening_drive,none
2026-05-04,bullish,2026-05-04 09:38:00 +0530,24257.95,24245.85,24061.85,184.0,0.0,false,false,inside,4,Monday,32.25,253.20000000000073,false,true,,,,,16.16,-23.43,2026-05-04 10:06:00 +0530,28,34.09,0.501,17,100,0,,0,-11.96,-0.7403,0.0,40.2,normal,trending,open_auction,vwap_reclaimed
2026-05-04,bearish,2026-05-04 13:29:00 +0530,24055.85,24245.85,24061.85,184.0,0.0,false,false,inside,4,Monday,51.099999999998545,93.85000000000218,true,false,,,,,25.91,-29.65,2026-05-04 13:42:00 +0530,13,44.13,0.507,41,100,0,,0,-0.73,-0.0281,0.0,27.4,normal,trending,open_auction,none
2026-05-05,bearish,2026-05-05 10:29:00 +0530,23948.15,24072.1,23949.4,122.69999999999709,0.0,false,false,inside,4,Tuesday,66.10000000000218,133.54999999999927,true,false,,,,,27.3,-99.81,2026-05-05 10:36:00 +0530,7,99.85,0.413,48,100,0,,0,9.67,0.3544,0.3544,9.2,normal,mean_reverting,open_test_drive,none
2026-05-06,bearish,2026-05-06 09:37:00 +0530,24157.5,24250.85,24156.95,93.89999999999782,0.0,false,false,inside,4,Wednesday,159.59999999999854,199.0,true,false,,,,,21.5,-22.67,2026-05-06 13:07:00 +0530,210,36.36,0.135,29,100,0,,0,7.08,0.3293,0.3293,24.65,normal,trending,open_test_drive,none
2026-05-06,bullish,2026-05-06 14:26:00 +0530,24269.95,24250.85,24156.95,93.89999999999782,0.0,false,false,inside,4,Wednesday,86.54999999999927,1.8500000000021828,true,false,,,,,11.54,-10.73,2026-05-06 15:00:00 +0530,34,19.92,0.133,39,100,0,,0,5.87,0.5088,0.5088,14.0,normal,trending,open_test_drive,none
2026-05-07,bearish,2026-05-07 11:22:00 +0530,24296.55,24423.35,24300.7,122.64999999999782,0.0,false,false,inside,4,Thursday,12.549999999999272,185.54999999999927,false,true,,,,,10.4,-29.14,2026-05-07 11:31:00 +0530,9,35.82,0.829,24,100,0,,0,-4.74,-0.456,0.0,26.5,normal,trending,trend_from_open,vwap_reclaimed
2026-05-07,bullish,2026-05-07 12:40:00 +0530,24436.8,24423.35,24300.7,122.64999999999782,0.0,false,false,inside,4,Thursday,45.29999999999927,143.39999999999782,false,true,,,,,5.58,-18.29,2026-05-07 15:20:00 +0530,160,17.33,0.123,18,100,0,,0,-8.53,-1.5286,0.0,28.7,normal,trending,trend_from_open,vwap_reclaimed
2026-05-08,bearish,2026-05-08 09:46:00 +0530,24147.3,24253.8,24158.15,95.64999999999782,0.0,false,false,inside,4,Friday,20.649999999997817,96.65000000000146,false,true,,,,,15.61,-25.73,2026-05-08 10:12:00 +0530,26,35.76,0.756,20,100,0,,0,8.31,0.5323,0.5323,10.85,normal,mean_reverting,open_test_drive,vwap_reclaimed
2026-05-11,bearish,2026-05-11 09:39:00 +0530,23890.55,23986.8,23895.55,91.25,0.0,false,false,inside,4,Monday,91.45000000000073,106.90000000000146,true,false,,,,,5.15,-45.82,2026-05-11 09:46:00 +0530,7,48.47,0.056,26,100,0,,0,-16.04,-3.1154,0.0,26.75,normal,mean_reverting,open_test_drive,none
2026-05-11,bullish,2026-05-11 13:55:00 +0530,23994.3,23986.8,23895.55,91.25,0.0,false,false,inside,4,Monday,2.7000000000007276,195.20000000000073,false,true,,,,,27.03,-15.24,2026-05-11 15:05:00 +0530,70,15.25,10.011,45,100,3,,0,12.8,0.4737,0.4737,15.5,normal,mean_reverting,open_test_drive,vwap_reclaimed
2026-05-12,bearish,2026-05-12 09:31:00 +0530,23633.25,23757.55,23633.1,124.45000000000073,0.0,false,false,inside,4,Tuesday,284.84999999999854,41.95000000000073,true,false,,,,,13.36,-99.85,2026-05-12 09:33:00 +0530,2,99.87,0.047,51,100,0,,0,-34.42,-2.5761,0.0,32.9,normal,trending,open_test_drive,none
2026-05-13,bearish,2026-05-13 09:32:00 +0530,23357.75,23503.8,23362.45,141.34999999999854,0.0,false,false,inside,4,Wednesday,95.20000000000073,225.20000000000073,true,false,,,,,13.21,-15.39,2026-05-13 09:51:00 +0530,19,25.26,0.139,38,100,0,,0,-0.31,-0.0231,0.0,28.75,normal,trending,open_test_drive,none
2026-05-13,bullish,2026-05-13 12:14:00 +0530,23505.35,23503.8,23362.45,141.34999999999854,0.0,false,false,inside,4,Wednesday,77.60000000000218,111.0,true,false,,,,,5.37,-16.32,2026-05-13 13:00:00 +0530,46,20.59,0.069,36,100,0,,0,-6.16,-1.1471,0.0,29.2,normal,trending,open_test_drive,none
2026-05-14,bearish,2026-05-14 09:42:00 +0530,23512.95,23589.2,23515.6,73.60000000000218,0.0,false,false,inside,4,Thursday,86.40000000000146,264.25,true,false,,,,,14.99,-16.66,2026-05-14 10:09:00 +0530,27,27.52,0.173,37,100,0,,0,6.78,0.4526,0.4526,15.0,normal,mean_reverting,open_test_drive,none
2026-05-14,bullish,2026-05-14 12:01:00 +0530,23668.7,23589.2,23515.6,73.60000000000218,0.0,false,false,inside,4,Thursday,108.5,32.25,true,false,,,,,7.92,-22.89,2026-05-14 13:08:00 +0530,67,28.55,0.073,32,100,0,,0,-8.12,-1.0247,0.0,32.8,normal,mean_reverting,open_test_drive,none
2026-05-15,bullish,2026-05-15 09:45:00 +0530,23802.5,23796.95,23663.35,133.60000000000218,0.0,false,false,inside,4,Friday,36.79999999999927,192.20000000000073,false,true,,,,,7.13,-28.6,2026-05-15 09:59:00 +0530,14,33.35,0.194,14,100,0,,0,-8.79,-1.2323,0.0,28.35,normal,trending,open_test_drive,vwap_reclaimed
2026-05-15,bearish,2026-05-15 14:48:00 +0530,23657.1,23796.95,23663.35,133.60000000000218,0.0,false,false,inside,4,Friday,46.79999999999927,21.25,false,true,,,,,14.06,-19.53,2026-05-15 14:50:00 +0530,2,29.45,0.301,44,100,0,,0,-7.44,-0.5291,0.0,38.15,normal,trending,open_test_drive,premium_divergence
2026-05-18,bearish,2026-05-18 09:39:00 +0530,23356.1,23494.6,23363.05,131.54999999999927,0.0,false,false,inside,4,Monday,39.0,339.5500000000029,false,true,,,,,28.55,-25.61,2026-05-18 15:00:00 +0530,321,42.13,0.732,13,100,0,,0,4.7,0.1646,0.1646,29.95,normal,mean_reverting,opening_drive,vwap_reclaimed
2026-05-18,bullish,2026-05-18 12:09:00 +0530,23495.95,23494.6,23363.05,131.54999999999927,0.0,false,false,inside,4,Monday,199.70000000000073,4.350000000002183,true,false,,,,,27.41,-36.72,2026-05-18 12:56:00 +0530,47,50.33,0.137,25,100,0,,0,0.36,0.013,0.013,30.35,normal,mean_reverting,opening_drive,none
2026-05-19,bearish,2026-05-19 09:36:00 +0530,23667.05,23765.65,23675.25,90.40000000000146,0.0,false,false,inside,4,Tuesday,79.84999999999854,115.25,true,false,,,,,8.01,-99.94,2026-05-19 09:40:00 +0530,4,99.95,0.1,33,100,0,,0,-30.23,-3.7746,0.0,33.9,normal,trending,failed_auction,none
2026-05-20,bullish,2026-05-20 09:31:00 +0530,23488.1,23481.95,23397.3,84.65000000000146,0.0,false,false,inside,4,Wednesday,202.8000000000029,12.44999999999709,true,false,,,,,9.26,-15.06,2026-05-20 09:46:00 +0530,15,22.25,0.046,38,100,0,,0,-4.24,-0.4585,0.0,29.9,normal,trending,open_test_drive,none
2026-05-21,bearish,2026-05-21 09:33:00 +0530,23747.45,23859.9,23750.85,109.05000000000291,0.0,false,false,inside,4,Thursday,150.85000000000218,64.54999999999927,true,false,,,,,11.6,-20.5,2026-05-21 12:47:00 +0530,194,28.76,0.077,32,100,0,,0,-13.09,-1.1282,0.0,49.8,normal,trending,open_test_drive,none
2026-05-22,bullish,2026-05-22 09:35:00 +0530,23763.65,23756.65,23671.0,85.65000000000146,0.0,false,false,inside,4,Friday,72.0,64.70000000000073,true,false,,,,,3.57,-25.96,2026-05-22 11:46:00 +0530,131,28.51,0.05,32,100,0,,0,-4.59,-1.2869,0.0,13.95,normal,trending,failed_auction,none
2026-05-25,bullish,2026-05-25 10:47:00 +0530,23995.55,23989.1,23922.85,66.25,0.0,false,false,inside,4,Monday,58.900000000001455,59.95000000000073,true,false,,,,,20.21,-26.81,2026-05-25 15:29:00 +0530,282,4.74,0.343,47,100,0,,0,-7.06,-0.3491,0.0,27.05,normal,mean_reverting,open_auction,none
2026-05-26,bullish,2026-05-26 09:38:00 +0530,24060.15,24041.25,23965.7,75.54999999999927,0.0,false,false,inside,4,Tuesday,29.649999999997817,174.70000000000073,false,true,,,,,6.54,-99.93,2026-05-26 09:40:00 +0530,2,99.93,0.221,22,100,0,,0,-13.09,-2.0,0.0,13.2,normal,trending,open_test_drive,vwap_reclaimed
2026-05-26,bearish,2026-05-26 13:16:00 +0530,23963.3,24041.25,23965.7,75.54999999999927,0.0,false,false,inside,4,Tuesday,77.84999999999854,35.95000000000073,true,false,,,,,103.28,-99.8,2026-05-26 14:06:00 +0530,50,99.9,1.327,48,100,0,2,33,-6.97,-0.0675,0.0,26.9,normal,trending,open_test_drive,none
2026-05-27,bullish,2026-05-27 10:18:00 +0530,23953.75,23950.15,23869.65,80.5,0.0,false,false,inside,4,Wednesday,29.450000000000728,95.5,false,true,,,,,12.66,-16.33,2026-05-27 15:22:00 +0530,304,5.76,0.43,28,100,0,,0,1.2,0.0944,0.0944,20.15,normal,mean_reverting,open_auction,vwap_reclaimed
2026-05-27,bearish,2026-05-27 14:37:00 +0530,23860.25,23950.15,23869.65,80.5,0.0,false,false,inside,4,Wednesday,2.0,66.59999999999854,false,true,,,,,0.57,-30.14,2026-05-27 14:38:00 +0530,1,30.54,0.287,17,100,0,,0,-15.49,-26.9444,0.0,25.15,normal,mean_reverting,open_auction,vwap_reclaimed
2026-05-29,bearish,2026-05-29 09:44:00 +0530,23880.95,24002.8,23889.15,113.64999999999782,0.0,false,false,inside,4,Friday,396.2000000000007,73.54999999999927,true,false,,,,,5.94,-62.58,2026-05-29 14:30:00 +0530,286,64.68,0.015,20,100,0,,0,-13.0,-2.1871,0.0,24.7,normal,mean_reverting,open_rejection_reverse,none
2026-06-01,bearish,2026-06-01 09:36:00 +0530,23585.9,23733.7,23587.75,145.95000000000073,0.0,false,false,inside,4,Monday,227.95000000000073,37.89999999999782,true,false,,,,,4.23,-50.76,2026-06-01 09:57:00 +0530,21,52.76,0.019,21,100,0,,0,-23.48,-5.5506,0.0,29.15,normal,mean_reverting,open_test_drive,none
2026-06-02,bullish,2026-06-02 09:45:00 +0530,23301.7,23297.75,23229.15,68.59999999999854,0.0,false,false,inside,4,Tuesday,255.25,36.04999999999927,true,false,,,,,34.57,-99.9,2026-06-02 10:51:00 +0530,66,99.93,0.135,25,100,0,,0,15.24,0.4408,0.4408,10.15,normal,trending,open_auction,none
2026-06-03,bearish,2026-06-03 09:33:00 +0530,23262.2,23447.65,23265.25,182.40000000000146,0.0,false,false,inside,4,Wednesday,110.70000000000073,197.45000000000073,true,false,,,,,19.91,-25.63,2026-06-03 09:46:00 +0530,13,37.98,0.18,37,100,0,,0,8.17,0.41,0.41,20.65,normal,trending,opening_drive,none
2026-06-03,bullish,2026-06-03 14:52:00 +0530,23457.25,23447.65,23265.25,182.40000000000146,0.0,false,false,inside,4,Wednesday,2.400000000001455,83.34999999999854,false,true,,,,,12.55,-16.08,2026-06-03 15:00:00 +0530,8,25.44,5.23,47,80,0,,0,-8.83,-0.7035,0.0,56.3,normal,trending,opening_drive,premium_divergence
2026-06-04,bullish,2026-06-04 09:46:00 +0530,23368.35,23362.85,23247.3,115.54999999999927,0.0,false,false,inside,4,Thursday,96.95000000000073,55.19999999999709,true,false,,,,,8.34,-23.33,2026-06-04 09:58:00 +0530,12,29.23,0.086,36,100,0,,0,-7.19,-0.8622,0.0,31.75,normal,mean_reverting,open_test_drive,none
2026-06-05,bearish,2026-06-05 10:02:00 +0530,23438.45,23516.35,23439.3,77.04999999999927,0.0,false,false,inside,4,Friday,155.79999999999927,74.20000000000073,true,false,,,,,6.63,-35.54,2026-06-05 10:50:00 +0530,48,39.55,0.043,27,100,0,,0,-18.42,-2.7784,0.0,36.65,normal,trending,open_auction,none
2026-06-08,bullish,2026-06-08 09:31:00 +0530,23168.75,23157.05,23070.15,86.89999999999782,0.0,false,false,inside,4,Monday,98.54999999999927,78.84999999999854,true,false,,,,,26.67,-33.65,2026-06-08 09:35:00 +0530,4,47.62,0.271,54,100,0,,0,2.11,0.0789,0.0789,29.75,normal,mean_reverting,open_test_drive,none
2026-06-09,bearish,2026-06-09 09:50:00 +0530,23184.75,23259.45,23194.9,64.54999999999927,0.0,false,false,inside,4,Tuesday,80.29999999999927,94.65000000000146,true,false,,,,,14.32,-98.81,2026-06-09 11:46:00 +0530,116,98.96,0.178,23,100,0,,0,-32.05,-2.2381,0.0,27.2,normal,trending,open_auction,none
2026-06-09,bullish,2026-06-09 14:54:00 +0530,23262.65,23259.45,23194.9,64.54999999999927,0.0,false,false,inside,4,Tuesday,16.75,37.60000000000218,false,true,,,,,11.97,-99.83,2026-06-09 14:57:00 +0530,3,99.85,0.715,33,100,0,,0,-69.81,-5.831,0.0,24.25,normal,trending,open_auction,premium_divergence
2026-06-10,bullish,2026-06-10 09:44:00 +0530,23354.6,23350.2,23217.3,132.90000000000146,0.0,false,false,inside,4,Wednesday,70.75,170.0,true,false,,,,,6.43,-21.48,2026-06-10 10:14:00 +0530,30,26.22,0.091,34,100,0,,0,-8.29,-1.2902,0.0,29.2,normal,trending,open_test_drive,none
